DeviceTag: Xsens DOT0,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Inertial Mode - Rate quantities,StartTime: 2022-12-03 22:44:55.933,© Movella Technologies B.V. 2005-2022
SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
17944617,-0.2135,-0.0659,9.8688,-0.2045,-0.1153,-0.0713
17944783,-0.2294,-0.0533,9.8572,-0.1493,-0.1131,-0.0399
17944950,-0.2218,-0.0649,9.8465,-0.2460,-0.1335,-0.0409
17945117,-0.2330,-0.0607,9.8535,-0.2185,-0.1569,-0.0929
17945283,-0.2326,-0.0563,9.8538,-0.1676,-0.2140,-0.0904
17945450,-0.2321,-0.0620,9.8668,-0.1767,-0.1393,-0.0218
17945617,-0.2318,-0.0618,9.8443,-0.2377,-0.1612,0.0224
17945783,-0.2359,-0.0552,9.8591,-0.1958,-0.0850,0.0102
17945950,-0.2322,-0.0564,9.8592,-0.2583,-0.1855,-0.1363
17946117,-0.2194,-0.0684,9.8625,-0.1083,-0.1676,-0.0585
17946283,-0.2351,-0.0590,9.8535,-0.1849,-0.1075,-0.0316
17946450,-0.2285,-0.0505,9.8497,-0.2023,-0.1486,-0.0275
17946617,-0.2479,-0.0514,9.8565,-0.1387,-0.1711,-0.1057
17946783,-0.2244,-0.0602,9.8558,-0.2020,-0.1230,-0.0136
17946950,-0.2352,-0.0741,9.8469,-0.2464,-0.1989,-0.1373
17947117,-0.2359,-0.0589,9.8558,-0.1350,-0.1963,-0.0111
17947283,-0.2427,-0.0657,9.8571,-0.1738,-0.0828,-0.0002
17947450,-0.2212,-0.0619,9.8490,-0.1909,-0.1666,-0.0111
17947617,-0.2284,-0.0738,9.8576,-0.2628,-0.1669,-0.0332
17947783,-0.2397,-0.0487,9.8558,-0.1894,-0.1159,-0.0458
17947950,-0.2301,-0.0510,9.8471,-0.1601,-0.1415,-0.0754
17948117,-0.2245,-0.0508,9.8523,-0.2153,-0.1046,-0.0895
17948283,-0.2297,-0.0565,9.8510,-0.1506,-0.0905,-0.0950
17948450,-0.2377,-0.0548,9.8524,-0.1633,-0.2036,0.0198
17948617,-0.2397,-0.0657,9.8425,-0.1919,-0.1889,-0.0754
17948783,-0.2367,-0.0486,9.8599,-0.2287,-0.1847,-0.0383
17948950,-0.2304,-0.0632,9.8477,-0.1504,-0.0921,-0.0849
17949117,-0.2483,-0.0598,9.8558,-0.0997,-0.1624,-0.1216
17949283,-0.2385,-0.0596,9.8535,-0.1433,-0.2410,-0.0508
17949450,-0.2331,-0.0698,9.8657,-0.0481,-0.1723,-0.0927
17949617,-0.2357,-0.0712,9.8507,-0.2150,-0.1752,-0.0525
17949783,-0.2372,-0.0480,9.8546,-0.1269,-0.1189,-0.0371
17949950,-0.2371,-0.0634,9.8640,-0.2026,-0.1989,-0.0887
17950117,-0.2424,-0.0626,9.8517,-0.1471,-0.2120,0.0541
17950283,-0.2221,-0.0599,9.8509,-0.1741,-0.2213,-0.0999
17950450,-0.2465,-0.0532,9.8423,-0.1473,-0.0679,-0.0434
17950617,-0.2204,-0.0570,9.8360,-0.2237,-0.0951,-0.0567
17950783,-0.2287,-0.0512,9.8399,-0.1650,-0.1584,-0.0296
17950950,-0.2408,-0.0533,9.8469,-0.1153,-0.1719,-0.0566
17951117,-0.2340,-0.0741,9.8615,-0.1832,-0.1243,-0.0859
17951283,-0.2395,-0.0552,9.8535,-0.1336,-0.1107,-0.0279
17951450,-0.2316,-0.0519,9.8421,-0.1974,-0.1516,-0.0588
17951617,-0.2216,-0.0590,9.8509,-0.1460,-0.1246,-0.0417
17951783,-0.2399,-0.0651,9.8691,-0.2129,-0.1176,-0.0849
17951950,-0.2321,-0.0492,9.8521,-0.1270,-0.1800,-0.1324
17952117,-0.2416,-0.0667,9.8496,-0.1596,-0.2039,-0.1266
17952283,-0.2518,-0.0704,9.8568,-0.2077,-0.0733,-0.0793
17952450,-0.2361,-0.0720,9.8598,-0.1288,-0.2213,-0.0265
17952617,-0.2393,-0.0575,9.8581,-0.1551,-0.1225,0.0104
17952783,-0.2243,-0.0667,9.8502,-0.2261,-0.0992,-0.0477
17952950,-0.2285,-0.0554,9.8525,-0.1760,-0.1180,-0.0654
17953117,-0.2303,-0.0656,9.8541,-0.2645,-0.0938,-0.1123
17953283,-0.2399,-0.0653,9.8672,-0.1624,-0.1407,-0.0274
17953450,-0.2417,-0.0586,9.8544,-0.1361,-0.1146,0.0080
17953617,-0.2312,-0.0664,9.8442,-0.1702,-0.1794,-0.0448
17953783,-0.2499,-0.0498,9.8385,-0.1233,-0.0731,-0.0635
17953950,-0.2326,-0.0665,9.8557,-0.2826,-0.1261,-0.0380
17954117,-0.2312,-0.0560,9.8463,-0.2122,-0.1065,-0.0326
17954283,-0.2282,-0.0566,9.8518,-0.0625,-0.1077,-0.0612
17954450,-0.2255,-0.0685,9.8486,-0.1745,-0.1577,-0.1337
17954617,-0.2448,-0.0625,9.8533,-0.1514,-0.0770,-0.0308
17954783,-0.2412,-0.0556,9.8544,-0.1471,-0.1538,-0.0794
17954950,-0.2368,-0.0556,9.8487,-0.1711,-0.1818,-0.0416
17955117,-0.2339,-0.0588,9.8639,-0.2103,-0.1049,-0.0596
17955283,-0.2307,-0.0535,9.8570,-0.1947,-0.1054,-0.0924
17955450,-0.2408,-0.0631,9.8564,-0.1282,-0.1326,-0.0907
17955617,-0.2396,-0.0666,9.8515,-0.1560,-0.1677,-0.0717
17955783,-0.2303,-0.0488,9.8630,-0.1516,-0.1281,-0.0878
17955950,-0.2282,-0.0515,9.8492,-0.2128,-0.2409,-0.0200
17956117,-0.2255,-0.0604,9.8541,-0.1980,-0.1584,-0.0380
17956283,-0.2400,-0.0612,9.8405,-0.1920,-0.1749,-0.0430
17956450,-0.2322,-0.0575,9.8640,-0.1684,-0.1474,-0.0998
17956617,-0.2444,-0.0636,9.8534,-0.1913,-0.1695,-0.0646
17956783,-0.2372,-0.0593,9.8544,-0.1878,-0.1481,-0.0803
17956950,-0.2255,-0.0663,9.8494,-0.1504,-0.1131,-0.0780
17957117,-0.2322,-0.0596,9.8519,-0.2542,-0.1956,-0.0639
17957283,-0.2262,-0.0509,9.8464,-0.2035,-0.1878,0.0020
17957450,-0.2328,-0.0654,9.8520,-0.1924,-0.1471,-0.0848
17957617,-0.2410,-0.0691,9.8504,-0.1312,-0.1257,-0.0308
17957783,-0.2337,-0.0600,9.8493,-0.2271,-0.2127,-0.0302
17957950,-0.2406,-0.0723,9.8507,-0.1090,-0.1628,-0.0754
17958117,-0.2374,-0.0593,9.8405,-0.1334,-0.1854,-0.0706
17958283,-0.2338,-0.0590,9.8449,-0.1839,-0.1374,-0.1082
17958450,-0.2425,-0.0654,9.8548,-0.1082,-0.1973,-0.1027
17958617,-0.2249,-0.0544,9.8531,-0.1464,-0.1326,-0.0349
17958783,-0.2279,-0.0539,9.8539,-0.1883,-0.1261,-0.0497
17958950,-0.2294,-0.0550,9.8551,-0.1447,-0.1139,-0.1117
17959117,-0.2359,-0.0512,9.8506,-0.1592,-0.1721,-0.0982
17959284,-0.2425,-0.0609,9.8653,-0.1351,-0.1761,-0.0681
17959450,-0.2327,-0.0676,9.8691,-0.1792,-0.2034,-0.0497
17959617,-0.2236,-0.0470,9.8537,-0.0996,-0.1871,-0.0606
17959784,-0.2339,-0.0636,9.8650,-0.1769,-0.1583,-0.0606
17959950,-0.2258,-0.0680,9.8635,-0.3696,-0.1268,-0.0527
17960117,-0.2450,-0.0562,9.8554,-0.1334,-0.2003,-0.0335
17960284,-0.2422,-0.0598,9.8458,-0.1568,-0.1719,-0.0058
17960450,-0.2203,-0.0592,9.8620,-0.1471,-0.3040,-0.0946
17960617,-0.2352,-0.0577,9.8354,-0.1796,-0.1940,-0.0116
17960784,-0.2360,-0.0679,9.8514,-0.1793,-0.0909,-0.1290
17960950,-0.2386,-0.0636,9.8568,-0.2235,-0.1609,-0.0171
17961117,-0.2289,-0.0650,9.8543,-0.1252,-0.1285,-0.0612
17961284,-0.2338,-0.0605,9.8576,-0.1019,-0.1948,-0.0911
17961450,-0.2423,-0.0653,9.8528,-0.1478,-0.1568,-0.0752
17961617,-0.2332,-0.0579,9.8566,-0.1051,-0.1347,-0.0609
17961784,-0.2315,-0.0665,9.8554,-0.1438,-0.1113,-0.0622
17961950,-0.2367,-0.0499,9.8504,-0.0717,-0.1958,-0.0308
17962117,-0.2350,-0.0575,9.8514,-0.2001,-0.1608,-0.0915
17962284,-0.2263,-0.0611,9.8411,-0.1738,-0.1493,-0.0768
17962450,-0.2442,-0.0526,9.8527,-0.2325,-0.1354,-0.0633
17962617,-0.2436,-0.0611,9.8616,-0.1968,-0.1020,-0.0317
17962784,-0.2331,-0.0552,9.8562,-0.1698,-0.1606,-0.0366
17962950,-0.2412,-0.0652,9.8598,-0.1989,-0.1921,-0.1356
17963117,-0.2452,-0.0659,9.8671,-0.1674,-0.1245,-0.0951
17963284,-0.2372,-0.0536,9.8521,-0.1244,-0.1357,-0.0567
17963450,-0.2193,-0.0651,9.8515,-0.2102,-0.1176,-0.0385
17963617,-0.2368,-0.0573,9.8591,-0.1650,-0.1153,-0.0609
17963784,-0.2483,-0.0597,9.8550,-0.0847,-0.1337,-0.0210
17963950,-0.2380,-0.0599,9.8396,-0.2326,-0.0429,-0.0295
17964117,-0.2290,-0.0618,9.8579,-0.2054,-0.1652,-0.0887
17964284,-0.2290,-0.0664,9.8664,-0.2464,-0.1870,-0.1000
17964450,-0.2472,-0.0648,9.8540,-0.1565,-0.1751,-0.0619
17964617,-0.2313,-0.0657,9.8557,-0.0818,-0.1736,0.0238
17964784,-0.2302,-0.0633,9.8595,-0.1797,-0.1658,-0.0803
17964950,-0.2323,-0.0582,9.8528,-0.1602,-0.1915,-0.0945
17965117,-0.2404,-0.0631,9.8544,-0.1391,-0.1113,-0.0746
17965284,-0.2368,-0.0535,9.8594,-0.1376,-0.1493,0.0072
17965450,-0.2388,-0.0680,9.8469,-0.1981,-0.1588,-0.0151
17965617,-0.2208,-0.0663,9.8648,-0.0634,-0.1562,-0.0179
17965784,-0.2290,-0.0581,9.8382,-0.1291,-0.1455,-0.0168
17965950,-0.2271,-0.0595,9.8574,-0.1232,-0.1504,-0.0216
17966117,-0.2185,-0.0504,9.8482,-0.2030,-0.1809,-0.0301
17966284,-0.2298,-0.0684,9.8635,-0.2407,-0.0939,-0.1239
17966450,-0.2390,-0.0694,9.8611,-0.2522,-0.2229,0.0014
17966617,-0.2345,-0.0583,9.8466,-0.1890,-0.2005,-0.0637
17966784,-0.2348,-0.0567,9.8559,-0.0998,-0.1735,-0.0942
17966950,-0.2254,-0.0742,9.8475,-0.1960,-0.0995,0.0171
17967117,-0.2365,-0.0526,9.8487,-0.1544,-0.1403,-0.0371
17967284,-0.2107,-0.0590,9.8500,-0.2180,-0.1072,-0.0612
17967450,-0.2340,-0.0707,9.8543,-0.1260,-0.1296,-0.0559
17967617,-0.2332,-0.0536,9.8524,-0.1847,-0.1430,-0.0937
17967784,-0.2454,-0.0496,9.8492,-0.1366,-0.2089,-0.0171
17967950,-0.2461,-0.0597,9.8522,-0.2627,-0.1502,-0.0205
17968117,-0.2279,-0.0542,9.8608,-0.1922,-0.1699,-0.0620
17968284,-0.2328,-0.0707,9.8460,-0.0909,-0.1344,-0.0499
17968450,-0.2287,-0.0615,9.8536,-0.1420,-0.1420,-0.0845
17968617,-0.2415,-0.0597,9.8480,-0.1790,-0.0990,-0.0649
17968784,-0.2444,-0.0574,9.8540,-0.2485,-0.1413,-0.0430
17968950,-0.2296,-0.0545,9.8571,-0.1787,-0.2023,-0.0080
17969117,-0.2397,-0.0669,9.8601,-0.1549,-0.0770,-0.0196
17969284,-0.2347,-0.0686,9.8527,-0.1653,-0.1878,-0.0183
17969450,-0.2337,-0.0622,9.8540,-0.1197,-0.1312,-0.0758
17969617,-0.2434,-0.0633,9.8468,-0.1503,-0.1413,-0.0067
17969784,-0.2300,-0.0549,9.8583,-0.2251,-0.1328,-0.0189
17969950,-0.2122,-0.0593,9.8502,-0.2312,-0.1077,-0.0455
17970117,-0.2227,-0.0642,9.8578,-0.1144,-0.1193,-0.0255
17970284,-0.2140,-0.0514,9.8395,-0.1672,-0.1534,-0.0487
17970450,-0.2345,-0.0600,9.8447,-0.2030,-0.1122,-0.0426
17970617,-0.2295,-0.0590,9.8584,-0.2257,-0.1956,-0.0786
17970784,-0.2279,-0.0618,9.8506,-0.1603,-0.2478,-0.0077
17970950,-0.2312,-0.0600,9.8484,-0.2487,-0.1528,-0.1494
17971117,-0.2280,-0.0602,9.8508,-0.2066,-0.2163,-0.0829
17971284,-0.2320,-0.0606,9.8485,-0.1583,-0.1810,-0.0184
17971450,-0.2284,-0.0573,9.8427,-0.1853,-0.1494,-0.0483
17971617,-0.2265,-0.0599,9.8486,-0.1787,-0.1584,-0.0461
17971784,-0.2412,-0.0622,9.8587,-0.1406,-0.1612,-0.0813
17971950,-0.2369,-0.0494,9.8619,-0.2252,-0.1172,0.0342
17972117,-0.2385,-0.0620,9.8571,-0.1668,-0.0959,-0.0179
17972284,-0.2358,-0.0620,9.8556,-0.1539,-0.1353,-0.1081
17972450,-0.2393,-0.0587,9.8442,-0.1773,-0.1373,-0.0253
17972617,-0.2317,-0.0632,9.8660,-0.1368,-0.1127,-0.0068
17972784,-0.2304,-0.0653,9.8464,-0.2690,-0.1028,-0.0372
17972950,-0.2354,-0.0563,9.8446,-0.2538,-0.2466,-0.1249
17973117,-0.2296,-0.0596,9.8554,-0.1261,-0.1858,-0.0932
17973284,-0.2383,-0.0673,9.8477,-0.1876,-0.1267,-0.0613
17973450,-0.2318,-0.0519,9.8376,-0.1967,-0.2009,-0.0969
17973617,-0.2204,-0.0648,9.8472,-0.1142,-0.1416,-0.0615
17973784,-0.2335,-0.0699,9.8591,-0.1832,-0.1403,-0.0127
17973950,-0.2254,-0.0598,9.8665,-0.0610,-0.1399,-0.0558
17974117,-0.2315,-0.0558,9.8562,-0.1551,-0.1300,-0.0203
17974284,-0.2508,-0.0607,9.8586,-0.2210,-0.1289,-0.0797
17974450,-0.2262,-0.0670,9.8586,-0.1564,-0.1492,-0.0227
17974617,-0.2324,-0.0561,9.8649,-0.1330,-0.1764,-0.0594
17974784,-0.2214,-0.0600,9.8650,-0.1495,-0.2152,-0.0062
17974950,-0.2372,-0.0544,9.8624,-0.1357,-0.2371,-0.0663
17975117,-0.2357,-0.0729,9.8566,-0.1830,-0.1224,-0.0520
17975284,-0.2261,-0.0606,9.8533,-0.0972,-0.1719,-0.0973
17975450,-0.2334,-0.0666,9.8662,-0.1423,-0.1402,-0.1153
17975617,-0.2344,-0.0624,9.8494,-0.2512,-0.1360,-0.0026
17975784,-0.2241,-0.0729,9.8492,-0.1626,-0.0928,0.0202
17975951,-0.2331,-0.0513,9.8535,-0.2081,-0.1381,-0.0568
17976117,-0.2319,-0.0694,9.8607,-0.1066,-0.1760,-0.1063
17976284,-0.2214,-0.0552,9.8485,-0.1737,-0.1633,-0.0431
17976451,-0.2322,-0.0614,9.8591,-0.1561,-0.1062,-0.0033
17976617,-0.2241,-0.0673,9.8634,-0.1867,-0.1696,-0.1050
17976784,-0.2284,-0.0484,9.8557,-0.2655,-0.1566,-0.0708
17976951,-0.2452,-0.0629,9.8591,-0.2010,-0.1558,0.0281
17977117,-0.2381,-0.0629,9.8567,-0.1525,-0.1242,-0.1306
17977284,-0.2322,-0.0525,9.8406,-0.1795,-0.1244,-0.0639
17977451,-0.2383,-0.0633,9.8635,-0.1509,-0.0954,-0.0027
17977617,-0.2344,-0.0648,9.8372,-0.1620,-0.1403,-0.0249
17977784,-0.2305,-0.0677,9.8429,-0.0887,-0.1096,-0.0368
17977951,-0.2399,-0.0452,9.8630,-0.1705,-0.1755,-0.0567
17978117,-0.2321,-0.0525,9.8428,-0.1650,-0.0815,-0.0362
17978284,-0.2414,-0.0649,9.8522,-0.2328,-0.1928,-0.0195
17978451,-0.2457,-0.0619,9.8349,-0.2290,-0.1645,-0.0573
17978617,-0.2245,-0.0655,9.8518,-0.1978,-0.2151,-0.0911
17978784,-0.2421,-0.0579,9.8536,-0.1329,-0.1072,-0.1393
17978951,-0.2252,-0.0483,9.8426,-0.1942,-0.2119,-0.0799
17979117,-0.2298,-0.0685,9.8578,-0.1284,-0.1545,-0.0229
17979284,-0.2390,-0.0770,9.8405,-0.1853,-0.1321,-0.0529
17979451,-0.2358,-0.0593,9.8394,-0.2081,-0.1606,-0.0196
17979617,-0.2261,-0.0591,9.8527,-0.1815,-0.0868,-0.0484
17979784,-0.2275,-0.0611,9.8598,-0.2312,-0.1121,-0.0679
17979951,-0.2392,-0.0639,9.8456,-0.2718,-0.1106,0.0297
17980117,-0.2322,-0.0624,9.8405,-0.1207,-0.1309,-0.0454
17980284,-0.2314,-0.0632,9.8578,-0.1778,-0.1796,-0.0787
17980451,-0.2410,-0.0648,9.8618,-0.1441,-0.1079,-0.0779
17980617,-0.2220,-0.0691,9.8443,-0.2006,-0.1425,-0.1835
17980784,-0.2458,-0.0567,9.8459,-0.1947,-0.2213,-0.1009
17980951,-0.2329,-0.0545,9.8531,-0.1762,-0.1042,-0.1091
17981117,-0.2335,-0.0760,9.8450,-0.1314,-0.0996,-0.0492
17981284,-0.2367,-0.0576,9.8523,-0.1719,-0.1344,-0.0917
17981451,-0.2277,-0.0469,9.8552,-0.1934,-0.1572,-0.0759
17981617,-0.2267,-0.0583,9.8626,-0.2407,-0.1573,-0.0780
17981784,-0.2242,-0.0585,9.8581,-0.2283,-0.2113,-0.0840
17981951,-0.2288,-0.0509,9.8502,-0.1970,-0.2375,-0.0836
17982117,-0.2314,-0.0613,9.8671,-0.1897,-0.1732,-0.0409
17982284,-0.2253,-0.0703,9.8521,-0.1587,-0.1732,-0.1209
17982451,-0.2246,-0.0606,9.8508,-0.1208,-0.1416,-0.1036
17982617,-0.2245,-0.0621,9.8570,-0.1674,-0.1377,-0.0414
17982784,-0.2334,-0.0551,9.8694,-0.1845,-0.1030,-0.0261
17982951,-0.2328,-0.0569,9.8383,-0.1019,-0.1939,-0.0736
17983117,-0.2255,-0.0646,9.8483,-0.1722,-0.1321,-0.0600
17983284,-0.2213,-0.0628,9.8539,-0.2006,-0.1953,-0.0261
17983451,-0.2338,-0.0590,9.8522,-0.1696,-0.1410,-0.0620
17983617,-0.2351,-0.0494,9.8529,-0.1273,-0.1094,-0.0289
17983784,-0.2249,-0.0671,9.8639,-0.1971,-0.2233,-0.0235
17983951
